category;name;rus;eng
talent_descr;escoffier_inspiration_immersed_seasoning;Когда в отряде есть format{text_number=1|1}/format{text_number=2|2}/format{text_number=3|3}/format{text_number=4|4} hydro{Гидро} или cryo{Крио} персонажа, то name{элементальный навык} skill{skill:Готовка на малом огне} или name{взрыв стихии} skill{burst:Приём нарезки} name{Эскофье}, поражая врага, снижают его hydro{Гидро} и cryo{Крио сопротивление} на format{text_number=1|5}/format{text_number=2|10}/format{text_number=3|15}/format{text_number=4|55}% на 12 сек.;When there are format{text_number=1|1}/format{text_number=2|2}/format{text_number=3|3}/format{text_number=4|4} hydro{Hydro} or cryo{Cryo} characters in the party, name{Escoffier} will decrease the hydro{Hydro RES} and cryo{Cryo RES} of any opponents hit by her name{Elemental Skill}, skill{skill:Low-Temperature Cooking}, or her name{Elemental Burst}, skill{burst:Scoring Cuts}, by format{text_number=1|5}/format{text_number=2|10}/format{text_number=3|15}/format{text_number=4|55}% for 12s.
talent_name;escoffier_pre_dinner_dance_for_your_taste_buds;Танец аппетитного предвкушения;Pre-Dinner Dance for Your Taste Buds
talent_descr;escoffier_pre_dinner_dance_for_your_taste_buds;Если в отряде 4 персонажа hydro{Гидро} или cryo{Крио}, то после того как name{Эскофье} использует name{элементальный навык} skill{skill:Готовка на малом огне} или name{взрыв стихии} skill{burst:Приём нарезки}, name{крит. урон} cryo{Крио} атак всех членов отряда поблизости повышается на %{crit_dmg_cryo} на 15 сек.<br>Требуется разблокировать талант возвышения name{Вдохновение в пряностях}.;"When 4 party members are hydro{Hydro} or cryo{Cryo}, all nearby party members will have their cryo{Cryo DMG} name{CRIT DMG} increased by %{crit_dmg_cryo} for 15s after name{Escoffier} uses her name{Elemental Skill} skill{skill:Low-Temperature Cooking} or name{Elemental Burst} skill{burst:Scoring Cuts}.<br>You must first unlock the Ascension Talent ""name{Inspiration-Immersed Seasoning}."""
talent_name;escoffier_fresh_fragrant_stew_is_an_art;Ароматное жаркое это искусство;Fresh, Fragrant Stew Is an Art
talent_descr;escoffier_fresh_fragrant_stew_is_an_art;Когда name{Эскофье} активирует name{кулинарного мека} в skill{n11120001:режиме холодильника}, она на 15 сек. получает эффект name{Свежего яства}: на время его действия name{Эскофье} наделяется 5 уровнями name{Холодных закусок}. Когда активный персонаж поблизости, за исключением name{Эскофье}, в это время наносит врагам name{обычной атакой}, name{заряженной атакой}, name{атакой в падении}, name{элементальным навыком} или name{взрывом стихии} cryo{Крио урон}, расходуется 1 уровень name{Холодных закусок} и повышает наносимый урон на %{text_percent_dmg} от name{силы атаки} name{Эскофье}.<br>Если урон одной и той же cryo{Крио} атаки поражает нескольких противников одновременно, то уровни name{Холодных закусок} будут вычтены согласно количеству поражённых противников.;"When name{Escoffier} activates her name{Cooking Mek} in its skill{n11120001:Cold Storage Mode}, she will gain the ""name{Freshly-Prepped Delicacy}"" effect for 15s. During this time, name{Escoffier} will gain 5 name{Cold Dish} stacks. When nearby active characters apart from name{Escoffier} deal cryo{Cryo DMG} with a name{Normal}, name{Charged}, or name{Plunging Attack}, or an name{Elemental Skill} or name{Elemental Burst}, they will expend 1 name{Cold Dish} stack to increase their DMG dealt by %{text_percent_dmg} of name{Escoffier}'s name{ATK}.<br>If you hit multiple opponents with a single instance of cryo{Cryo DMG}, name{Cold Dish} stacks will be consumed based on the number of opponents hit."
talent_name;escoffier_the_bakery_magic_of_caramel_browning;Пекарское волшебство карамелизации;The Bakery Magic of Caramel Browning
talent_name;escoffier_secret_rosemary_recipe;Тайный розмариновый рецепт;Secret Rosemary Recipe
talent_descr;escoffier_secret_rosemary_recipe;Увеличивает длительность skill{Восстановительной диеты} на 6 сек. Во время её действия при активации лечения с помощью skill{Восстановительной диеты} есть шанс увеличить размер лечения на %{crit_dmg_escofier_heal} и восстановить 2 name{ед. энергии} name{Эскофье}. Этот шанс соответствует шансу крит. попадания name{Эскофье}. Во время действия одной и той же skill{Восстановительной диеты} этот эффект может активироваться до 7 раз.<br>Требуется разблокировать талант возвышения name{Добрая еда лучше лекарств}.;"skill{Rehab Diet} lasts 6 more seconds. While it is active, you have a chance of healing %{crit_dmg_escofier_heal} extra name{HP} and restoring 2 name{Energy} to name{Escoffier} when you trigger healing through skill{Rehab Diet}. This chance corresponds to name{Escoffier}'s name{CRIT Rate}. You can trigger this effect 7 times during any one skill{Rehab Diet}'s duration.<br>You must first unlock the Ascension Talent ""name{Better to Salivate Than Medicate}."""
talent_name;escoffier_symphony_of_a_thousand_sauces;Симфония тысячи соусов;Symphony of a Thousand Sauces
talent_name;escoffier_tea_parties_bursting_with_color;Красочные чаепития;Tea Parties Bursting With Color
talent_descr;escoffier_tea_parties_bursting_with_color;skill{n11120001:Кулинарный мек: Режим холодильника} получает усиление:<br>· Когда активный персонаж вашего отряда поражает врага name{обычной атакой}, name{заряженной атакой} или name{атакой в падении}, name{Кулинарный мек: Режим холодильника} дополнительно выпускает одно особое морозное парфе, которое наносит cryo{Крио урон} по площади, равный %{text_percent_dmg} от name{силы атаки} name{Эскофье}. Этот урон считается уроном name{элементального навыка}.<br>Этот эффект может возникнуть один раз в 0,5 сек. и активируется до 6 раз во время действия одного и того же name{Кулинарного мека: Режим холодильника}.;skill{n11120001:Cooking Mek: Cold Storage Mode} is enhanced:<br>· When your party's active character's name{Normal}, name{Charged}, or name{Plunging Attacks} hit opponents, name{Cooking Mek: Cold Storage Mode} will fire off another name{Special-Grade Frosty Parfait}, dealing %{text_percent_dmg} of name{Escoffier}'s name{ATK} as AoE cryo{Cryo DMG}. This DMG is considered name{Elemental Skill DMG}.<br>This effect can be triggered once every 0.5s, and this effect can be triggered 6 times within the duration of one name{Cooking Mek: Cold Storage Mode}.
