category;name;rus;eng
talent_descr;arlecchino_strength_alone_can_defend;За каждые 100 ед. name{силы атаки} свыше 1000 ед. name{Арлекино} получает %{text_percent} сопротивления всем элементам и физ. сопротивления. Максимум сопротивления всем элементам и физ. сопротивления, которое name{Арлекино} может получить таким образом, не превышает %{text_percent_max}.;name{Arlecchino} gains %{text_percent} All Elemental and name{Physical RES} for every 100 name{ATK} she has in excess of 1,000. The maximum RES increase she can gain this way for each is %{text_percent_max}.
talent_name;arlecchino_all_reprisals_and_arrears_mine_to_bear;«Все возмездия и повинности понесу я...»;"""All Reprisals and Arrears, Mine to Bear..."""
talent_descr;arlecchino_all_reprisals_and_arrears_mine_to_bear;name{Маска Красной Смерти} дополнительно усиливается на %{text_percent_dmg}. Кроме того, когда name{Арлекино} со статусом name{Маски Красной Смерти} выполняет обычные или name{заряженные атаки}, её сопротивление прерыванию увеличивается.;name{Masque of the Red Death} is further enhanced, the value of the increase is %{text_percent_dmg}. Additionally, name{Arlecchino}'s interruption resistance is increased when she performs name{Normal} or name{Charged Attacks} while affected by the name{Masque of the Red Death}.
talent_name;arlecchino_all_rewards_and_retribution_mine_to_bestow;«За добрые деяния и прегрешения воздам я...»;"""All Rewards and Retribution, Mine to Bestow..."""
talent_descr;arlecchino_all_rewards_and_retribution_mine_to_bestow;Налагаемое skill{skill:Веление кровавого долга} сразу становится name{Кровавым долгом: Взыскание}.<br>Поглощая name{Кровавый долг: Взыскание}, name{Арлекино} выпускает перед собой name{Пламя роковой луны}, которое наносит pyro{Пиро урон} по площади, равный %{text_percent_dmg} от её name{силы атаки}, а также на 15 сек. повышает элементальное и физическое сопротивление на %{text_percent}. Этот эффект может возникнуть один раз в 10 сек.<br>Требуется разблокировать талант возвышения name{Лишь страдания искупят}.;"skill{skill:Blood-Debt Directives} are now already name{Blood-Debt Due} when first applied.<br>When name{Arlecchino} absorbs such a name{Due}, she unleashes name{Balemoon Bloodfire} in front of her, dealing %{text_percent_dmg} of her name{ATK} as AoE pyro{Pyro DMG} and increasing her All name{Elemental RES} and name{Physical RES} by %{text_percent} for 15s. This effect can trigger once every 10s.<br>You must first unlock the Ascension Talent ""name{Agony Alone May Be Repaid}."""
talent_name;arlecchino_you_shall_become_a_new_member_of_our_family;«Ты станешь новым членом нашей семьи...»;"""You Shall Become a New Member of Our Family..."""
talent_name;arlecchino_you_shall_love_and_protect_each_other_henceforth;«Впредь любите и защищайте друг друга...»;"""You Shall Love and Protect Each Other Henceforth..."""
talent_descr;arlecchino_you_shall_love_and_protect_each_other_henceforth;Когда name{Арлекино} поглощает name{Веление кровавого долга}, откат skill{burst:Восхождения роковой луны} сокращается на 2 сек., и 15 ед. её энергии восстанавливается. Эффект может возникнуть один раз в 10 сек.;When name{Arlecchino} successfully absorbs a name{Blood-Debt Directive}, skill{burst:Balemoon Rising}'s CD will decrease by 2s and 15 name{Elemental Energy} will be restored to her. This effect can occur once every 10s.
talent_name;arlecchino_for_alone_we_are_as_good_as_dead;«Поодиночке мы всё равно что мертвы...»;"""For Alone, We Are as Good as Dead..."""
talent_name;arlecchino_from_this_day_on_we_shall_delight_in_new_life_together;«Возрадуемся новой жизни вместе»;"""From This Day On, We Shall Delight in New Life Together."""
talent_descr;arlecchino_from_this_day_on_we_shall_delight_in_new_life_together_1; Урон навыка skill{burst:Восхождение роковой луны} увеличивается пропорционально name{силе атаки} name{Арлекино}, умноженной на %{text_percent_dmg} процентного значения текущего name{Долга жизни}.; The DMG of skill{burst:Balemoon Rising} is increased by name{Arlecchino}'s name{ATK} multiplied by %{text_percent_dmg} of name{Arlecchino}'s current name{Bond of Life} percentage.
talent_descr;arlecchino_from_this_day_on_we_shall_delight_in_new_life_together_2; В течение 20 сек. после использования навыка skill{skill:Всё превращается в прах} у её name{обычных атак} и name{взрыва стихии} name{шанс крит. попадания} повышается на %{crit_rate_normal_arlecchino}, а name{крит. урон} повышается на %{crit_dmg_normal_arlecchino}. Эффект может возникнуть один раз в 15 сек.; For 20s after name{Arlecchino} uses skill{skill:All Is Ash}, both her name{Normal Attacks} and name{Elemental Burst} gain %{crit_rate_normal_arlecchino} increased name{CRIT Rate} and %{crit_dmg_normal_arlecchino} increased name{CRIT DMG}. This effect can be triggered up to once every 15s.
