category;name;rus;eng
talent_descr;qiqi_seven_sacred_treasures_2;<p>skill{Сияние - Звёздный проводник}: во время действия Вестника стужи урон реакций cryo{Сверхпроводник} и stcond{Звёздный проводник} персонажей вашего отряда повышается на %{dmg_reaction_stellar_conduct}.<br>Кроме того, находясь в skill{n11330003:Пределе путеводной звезды}, name{Ци Ци} входит в состояние skill{Сияния - Звёздный проводник}.</p>;<p>skill{Radiance: Stellar-Conduct}: While the name{Herald of Frost} is on the field, characters in name{Qiqi}'s party have their cryo{Superconduct} and stcond{Stellar-Conduct} name{Reaction DMG} increased by %{dmg_reaction_stellar_conduct}.<br>Additionally, when inside a skill{n11330003:Polestar Field}, name{Qiqi} will enter the skill{Radiance: Stellar-Conduct} state.</p>
talent_name;qiqi_ascetics_of_frost;Зима близко;Ascetics of Frost
talent_descr;qiqi_ascetics_of_frost;<p>Когда name{Вестник стужи} попадает по цели, помеченной name{талисманом Фортуны}, name{Ци Ци} восстанавливает 2 name{ед. энергии}.</p>;<p>When the name{Herald of Frost} hits an opponent marked by a name{Fortune-Preserving Talisman}, name{Qiqi} regenerates 2 name{Energy}.</p>
talent_descr;qiqi_ascetics_of_frost_hex;<p>Когда name{Вестник стужи} попадает по цели, помеченной name{талисманом Фортуны}, name{Ци Ци} восстанавливает 2 name{ед. энергии}.<br>skill{Сияние - Звёздный проводник}: попадания атак и совместных атак Вестника стужи по врагу также восстанавливают name{Ци Ци} 6 name{ед. энергии}. Эффект возникает один раз в 6 сек.</p>;<p>name{Qiqi} regenerates 2 name{Energy} when the name{Herald of Frost} hits an opponent marked by a name{Fortune-Preserving Talisman}.<br>skill{Radiance: Stellar-Conduct}: name{Qiqi} also regenerates 6 name{Elemental Energy} when the name{Herald of Frost}'s attacks and coordinated attacks hit opponents. This effect can trigger once every 6s.</p>
talent_name;qiqi_frozen_to_the_bone;Мороз до костей;Frozen to the Bone
talent_descr;qiqi_frozen_to_the_bone;<p>Увеличивает name{урон обычной} и name{заряженной атаки} name{Ци Ци} по противникам с эффектом cryo{Крио} на 15%.</p>;<p>name{Qiqi}'s name{Normal} and name{Charged Attack DMG} against opponents affected by cryo{Cryo} is increased by 15%.</p>
talent_descr;qiqi_frozen_to_the_bone_hex_1;<p>Увеличивает name{урон обычной} и name{заряженной атаки} name{Ци Ци} по противникам с эффектом cryo{Крио} на %{dmg_normal}.</p>;<p>name{Qiqi}'s name{Normal} and name{Charged Attack DMG} against opponents affected by cryo{Cryo} is increased by %{dmg_normal}.</p>
talent_descr;qiqi_frozen_to_the_bone_hex_2;<p>skill{Сияние - Звёздный проводник}: name{сила атаки} name{Ци Ци} увеличивается на %{atk_percent}.</p>;<p>skill{Radiance: Stellar-Conduct}: name{Qiqi}'s name{ATK} is increased by %{atk_percent}.</p>
talent_name;qiqi_ascendant_praise;Хвала небесам;Ascendant Praise
talent_name;qiqi_divine_suppression;Божественное подавление;Divine Suppression
talent_descr;qiqi_divine_suppression;<p>Уменьшает name{силу атаки} врагов, помеченных name{талисманом Фортуны}, на 20%.</p>;<p>Targets marked by the name{Fortune-Preserving Talisman} have their name{ATK} decreased by 20%.</p>
talent_descr;qiqi_divine_suppression_hex;<p>Уменьшает name{силу атаки} врагов, помеченных name{талисманом Фортуны}, на 20%.<br>Кроме того, при активации эффекта лечения талисмана Фортуны персонаж с наименьшим процентом name{HP} поблизости получает дополнительное однократное лечение, равное value{180%} от name{силы атаки} name{Ци Ци}.</p>;<p>Targets marked by a name{Fortune-Preserving Talisman} have their name{ATK} reduced by 20%.<br>Additionally, when the healing effect of name{Fortune-Preserving Talisman} triggers, the nearby party member with the lowest name{HP} percentage remaining will also receive an additional instance of healing for value{180%} of name{Qiqi}'s name{ATK}.</p>
talent_name;qiqi_crimson_lotus_bloom;Цветение красного лотоса;Crimson Lotus Bloom
talent_name;qiqi_rite_of_resurrection;Возвращение к жизни;Rite of Resurrection
talent_descr;qiqi_rite_of_resurrection;<p>Использование навыка skill{burst:Искусство Адепта: Хранитель Фортуны} воскрешает ближайших павших персонажей вашего отряда и восстанавливает им 50% name{HP}.<br>Может возникнуть раз в 15 мин.</p>;<p>Using skill{burst:Adeptus Art: Preserver of Fortune} revives all fallen party members nearby and regenerates 50% of their name{HP}.<br>This effect can only occur once every 15 mins.</p>
talent_descr;qiqi_rite_of_resurrection_hex_1;<p>Использование навыка skill{burst:Искусство Адепта: Хранитель Фортуны} воскрешает павших персонажей отряда поблизости и восстанавливает им 50% name{HP}.<br>Эффект может возникнуть раз в 15 мин.<br>Кроме того, после применения skill{Искусства Адепта: Хранитель Фортуны} name{Ци Ци} также получает 4 уровня эффекта skill{Проблеск сокровенного}. Когда активный персонаж вашего отряда (кроме name{Ци Ци}) наносит урон реакции stcond{Звёздный проводник}, расходуется 1 уровень skill{Проблеска сокровенного}, а наносимый урон повышается на value{600%} от name{силы атаки} name{Ци Ци}. skill{Проблеск сокровенного} длится до 12 сек., при активации skill{Искусства Адепта: Хранитель Фортуны} его количество уровней обновляется.</p>;<p>Using skill{burst:Adeptus Art: Preserver of Fortune} revives all fallen party members nearby and regenerates 50% of their name{HP}.<br>This effect can only occur once every 15 mins.<br>Additionally, after using skill{burst:Adeptus Art: Preserver of Fortune}, name{Qiqi} will also gain 4 stacks of skill{Glimpse of Mystery}, and when your current active character (other than name{Qiqi}) deals stcond{Stellar-Conduct} DMG, 1 stack of skill{Glimpse of Mystery} is consumed, and DMG dealt is increased by value{600%} of name{Qiqi}'s name{ATK}. The skill{Glimpse of Mystery} effect lasts up to 12s, and unleashing skill{burst:Adeptus Art: Preserver of Fortune} refreshes the stack count.</p>
talent_descr;qiqi_rite_of_resurrection_hex_2;<p>После применения skill{Искусства Адепта: Хранитель Фортуны} name{Ци Ци} также получает 4 уровня эффекта skill{Проблеск сокровенного}. Когда активный персонаж вашего отряда (кроме name{Ци Ци}) наносит урон реакции stcond{Звёздный проводник}, расходуется 1 уровень skill{Проблеска сокровенного}, а наносимый урон повышается на value{600%} от name{силы атаки} name{Ци Ци}. skill{Проблеск сокровенного} длится до 12 сек., при активации skill{Искусства Адепта: Хранитель Фортуны} его количество уровней обновляется.</p>;<p>After using skill{burst:Adeptus Art: Preserver of Fortune}, name{Qiqi} will also gain 4 stacks of skill{Glimpse of Mystery}, and when your current active character (other than name{Qiqi}) deals stcond{Stellar-Conduct} DMG, 1 stack of skill{Glimpse of Mystery} is consumed, and DMG dealt is increased by value{600%} of name{Qiqi}'s name{ATK}. The skill{Glimpse of Mystery} effect lasts up to 12s, and unleashing skill{burst:Adeptus Art: Preserver of Fortune} refreshes the stack count.</p>
