category;name;rus;eng
talent_descr;durin_as_the_light_shifts;<p>Освобождает силу «зверя» различными способами. В зависимости от состояния skill{n11230001:Трансмутации сущности} name{Дурин} может применять разные name{взрывы стихии}.</p><p>name{Принцип чистоты: Когда меняется свет}<br>Когда name{Дурин} находится в состоянии name{Утверждения чистоты}, он применяет name{взрыв стихии} name{Принцип чистоты: Когда меняется свет}, три раза наносит pyro{Пиро урон по площади} противникам впереди и являет свою силу в форме name{Дракона белого пламени}. Дракон белого пламени следует за активным персонажем и периодически атакует врагов поблизости, нанося pyro{Пиро урон по площади}. Такой урон считается уроном name{взрыва стихии}.</p><p>name{Принцип тьмы: Когда тлеют звёзды}<br>Когда name{Дурин} находится в состоянии name{Отрицания тьмы}, он применяет name{взрыв стихии} name{Принцип тьмы: Когда тлеют звёзды}, три раза наносит pyro{Пиро урон по площади} противникам впереди и являет свою силу в форме name{Дракона чёрного разложения}. Дракон чёрного разложения следует за активным персонажем и периодически атакует одного врага поблизости, нанося pyro{Пиро урон}. Такой урон считается уроном name{взрыва стихии}.</p><p>Кроме того, если name{Дурин} не находится в особом состоянии Трансмутации сущности, он применяет name{взрыв стихии} name{Принцип чистоты: Когда меняется свет}.</p><p><i>Каждый человек - хозяин своей души, и в этой жизни он может стать гневом или светом.</i></p>;"<p>Unleash the power of the ""Beast"" in different ways. name{Durin} can use different name{Elemental Bursts} based on his skill{n11230001:Essential Transmutation} state.</p><p>name{Principle of Purity: As the Light Shifts}<br>When name{Durin} is in the name{Confirmation of Purity} state, he will use the name{Elemental Burst} name{Principle of Purity: As the Light Shifts}, dealing 3 instances of pyro{AoE Pyro DMG} to opponents in front, and manifesting his power in the name{Dragon of White Flame} form. The Dragon of White Flame will follow the current active character and attack nearby opponents at intervals, dealing pyro{AoE Pyro DMG}. This DMG is considered name{Elemental Burst DMG}.</p><p>name{Principle of Darkness: As the Stars Smolder}<br>When name{Durin} is in the name{Denial of Darkness} state, he will use the name{Elemental Burst} name{Principle of Darkness: As the Stars Smolder}, dealing 3 instances of pyro{AoE Pyro DMG} to opponents in front, and manifesting his power in the name{Dragon of Dark Decay} form. The Dragon of Dark Decay will follow the current active character and periodically attack a single nearby opponent, dealing pyro{Pyro DMG}. This DMG is considered name{Elemental Burst DMG}.</p><p>When name{Durin} is not in a special state as a result of Essential Transmutation, he will use the name{Elemental Burst} name{Principle of Purity: As the Light Shifts}.</p><p><i>Every man is the master of his own soul. In this life, he can choose to become rage or radiance.</i></p>"
talent_name;durin_light_manifest_of_the_divine_calculus;Светлое явление божественного расчёта;Light Manifest of the Divine Calculus
talent_descr;durin_light_manifest_of_the_divine_calculus_1;<p>skill{Дракон белого пламени}<br>После того как персонажи отряда поблизости вызывают на противнике реакции pyro{Горение}, pyro{Перегрузка}, pyro{Пиро Рассеивание} или pyro{Пиро Кристалл}, либо наносят pyro{Пиро} или dendro{Дендро урон} врагам со статусом pyro{Горение}, pyro{Пиро сопротивление} и сопротивление к участвовавшим в реакции элементам этого противника снижается на %{enemy_res_pyro} на 6 сек.</p>;<p>skill{Dragon of White Flame}<br>After nearby party members trigger pyro{Burning}, pyro{Overloaded}, pyro{Pyro Swirl}, or pyro{Pyro Crystallize} reactions on an opponent, or deal pyro{Pyro DMG} or dendro{Dendro DMG} to an opponent affected by pyro{Burning}, that opponent's pyro{Pyro RES}, and the RES for the corresponding Element involved in the reaction, are decreased by %{enemy_res_pyro} for 6s.</p>
talent_descr;durin_light_manifest_of_the_divine_calculus_2;<p>skill{Дракон чёрного разложения}<br>Урон от реакций name{Пар} и name{Таяние}, вызываемых Дурином, повышается на %{dmg_reaction_vaporize}.</p>;<p>skill{Dragon of Dark Decay}<br>name{Durin}'s name{Vaporize} DMG is increased by %{dmg_reaction_vaporize} and his name{Melt} DMG is increased by %{dmg_reaction_melt}.</p>
talent_name;durin_chaos_formed_like_the_night;Возведённый как ночь хаос;Chaos Formed Like the Night
talent_descr;durin_chaos_formed_like_the_night;<p>На 20 сек. после применения name{взрыва стихии} name{Дурин} получает эффект Первозданного слияния форм: во время его действия name{Дурин} получает 10 уровней Первозданного слияния. Когда периодические атаки skill{Дракона белого пламени} и skill{Дракона чёрного разложения} наносят урон, 1 уровень Первозданного слияния расходуется и увеличивает наносимый урон на 3% от исходного урона за каждые 100 ед. name{силы атаки}. Максимальное дополнительное увеличение урона, которое можно получить таким способом, составляет 75% от исходного. Когда одна атака skill{Дракона белого пламени} или skill{Дракона чёрного разложения} поражают нескольких противников одновременно, расходуется только один уровень Первозданного слияния.<br>При повторном применении name{взрыва стихии} количество уровней Первозданного слияния сбрасывается.</p>;<p>After unleashing an name{Elemental Burst}, name{Durin} gains the Primordial Fusion of Forms effect for 20s: name{Durin} gains 10 stacks of Primordial Fusion. When a periodic attack from skill{Dragon of White Flame} or skill{Dragon of Dark Decay} deals DMG, 1 stack of Primordial Fusion will be consumed to increase the DMG dealt by 3% of the original DMG for every 100 name{ATK}. A maximum of 75% additional DMG can be dealt this way. When a single attack from skill{Dragon of White Flame} or skill{Dragon of Dark Decay} hits multiple opponents, only one stack of Primordial Fusion is consumed.<br>Primordial Fusion stacks are reset when the name{Elemental Burst} is unleashed again.</p>
talent_name;durin_ode_to_ascension;Ведьмин ритуал кануна: Ода восхождения;Witch's Eve Rite: Ode to Ascension
talent_descr;durin_ode_to_ascension_1;<p>Выполнив skill{Уроки ведьм: Этот мир}, name{Дурин} станет skill{Ведьмовским} персонажем. Если в отряде хотя бы 2 name{Ведьмовских} персонажа, активируется эффект skill{Ведьмовство: Тайный обряд}, который усиливает name{Ведьмовских} персонажей.</p>;<p>After completing skill{Witch's Homework: Of This World}, name{Durin} will become a skill{Hexerei} character. When the party includes at least 2 name{Hexerei} characters, you will gain the skill{Hexerei: Secret Rite} effect, which enhances name{Hexerei} characters.</p>
talent_descr;durin_ode_to_ascension_2;<p>skill{Ведьмовство: Тайный обряд}<br>Усиливает все эффекты таланта возвышения skill{Светлое явление божественного расчёта} (кроме длительности) на value{75%}.</p>;<p>skill{Hexerei: Secret Rite}<br>Increases all effects of the Ascension Talent skill{Light Manifest of the Divine Calculus} (except for Duration) by value{75%}.</p>
talent_name;durin_adamahs_redemption;Избавление адамы;Adamah's Redemption
talent_descr;durin_adamahs_redemption_1;<p>После применения name{взрыва стихии} name{Дурина} и в зависимости от того, какой name{взрыв стихии} был использован, возникают различные эффекты:<br>· skill{burst:Принцип чистоты: Когда меняется свет}: все остальные персонажи отряда поблизости на 20 сек. получают 20 уровней skill{Цикла просветления}. Когда name{обычные атаки}, name{заряженные атаки}, name{атаки в падении}, name{элементальные навыки} или name{взрывы стихии} активных персонажей с Циклом просветления наносят урон, 1 уровень Цикла просветления расходуется и повышает наносимый урон на value{60%} от name{силы атаки} name{Дурина}. Количество активаций для персонажей отряда с уровнями Цикла просветления рассчитывается отдельно.<br>· skill{burst:Принцип тьмы: Когда тлеют звёзды}: name{Дурин} на 20 сек. получает 20 уровней skill{Цикла просветления}. Когда name{Дурин} наносит урон name{взрыва стихии}, 2 уровня Цикла просветления расходуются и увеличивают наносимый урон на value{150%} от name{силы атаки} name{Дурина}.</p><p>Активация name{взрыва стихии} обновляет количество уровней skill{Цикла просветления}.</p>;<p>After casting his name{Elemental Burst}, name{Durin}'s effects will vary depending on the form of his name{Elemental Burst}:<br>· skill{burst:Principle of Purity: As the Light Shifts}: All other nearby party members gain 20 stacks of skill{Cycle of Enlightenment} lasting 20s. When nearby active characters deal name{Normal Attack}, name{Charged Attack}, name{Plunging Attack}, name{Elemental Skill}, or name{Elemental Burst DMG}, 1 stack of Cycle of Enlightenment will be consumed to increase the DMG dealt by value{60%} of name{Durin}'s name{ATK}. Stack counts for characters in the party who have Cycle of Enlightenment are managed individually.<br>· skill{burst:Principle of Darkness: As the Stars Smolder}: name{Durin} gains 20 stacks of skill{Cycle of Enlightenment} lasting 20s. When name{Durin} deals name{Elemental Burst DMG}, 2 stacks of Cycle of Enlightenment will be consumed to increase the DMG dealt by value{150%} of name{Durin}'s name{ATK}.</p><p>When an name{Elemental Burst} is used, skill{Cycle of Enlightenment} stacks will be refreshed.</p>
talent_descr;durin_adamahs_redemption_2;<p>После применения name{взрыва стихии} name{Дурина} и в зависимости от того, какой name{взрыв стихии} был использован, возникают различные эффекты:<br>· skill{burst:Принцип чистоты: Когда меняется свет}: все остальные персонажи отряда поблизости на 20 сек. получают 20 уровней skill{Цикла просветления}. Когда name{обычные атаки}, name{заряженные атаки}, name{атаки в падении}, name{элементальные навыки} или name{взрывы стихии} активных персонажей с Циклом просветления наносят урон, 1 уровень Цикла просветления расходуется и повышает наносимый урон на value{60%} от name{силы атаки} name{Дурина}. Количество активаций для персонажей отряда с уровнями Цикла просветления рассчитывается отдельно.</p>;<p>After casting his name{Elemental Burst}, name{Durin}'s effects will vary depending on the form of his name{Elemental Burst}:<br>· skill{burst:Principle of Purity: As the Light Shifts}: All other nearby party members gain 20 stacks of skill{Cycle of Enlightenment} lasting 20s. When nearby active characters deal name{Normal Attack}, name{Charged Attack}, name{Plunging Attack}, name{Elemental Skill}, or name{Elemental Burst DMG}, 1 stack of Cycle of Enlightenment will be consumed to increase the DMG dealt by value{60%} of name{Durin}'s name{ATK}. Stack counts for characters in the party who have Cycle of Enlightenment are managed individually.</p>
talent_name;durin_unground_visions;Бездонные мысли;Unground Visions
talent_descr;durin_unground_visions;<p>В течение 20 сек. после того, как используется name{взрыв стихии} name{Дурина}, и после того как персонажи отряда поблизости вызывают на противнике реакции name{Пар}, name{Таяние}, pyro{Горение}, pyro{Перегрузка}, pyro{Пиро Рассеивание} или pyro{Пиро Кристалл}, либо когда наносят pyro{Пиро} или dendro{Дендро урон} врагам со статусом pyro{Горение}, то pyro{Пиро урон} и урон участвовавших в реакциях элементов персонажей отряда поблизости повышается на %{dmg_pyro} на 6 сек.</p>;<p>For 20s after name{Durin} uses an name{Elemental Burst}, after nearby party members trigger name{Vaporize}, name{Melt}, pyro{Burning}, pyro{Overloaded}, pyro{Pyro Swirl}, or pyro{Pyro Crystallize} reactions, or deal pyro{Pyro DMG} or dendro{Dendro DMG} to an opponent affected by pyro{Burning}, all nearby party members gain a %{dmg_pyro} increase to their pyro{Pyro DMG} and to the corresponding elemental DMG involved in the reaction for 6s.</p>
talent_name;durin_flame_mirrors_revelation;Явление огненного зеркала;Flame Mirror's Revelation
talent_name;durin_emanares_source;Разливающийся исток;Emanare's Source
talent_descr;durin_emanares_source;<p>Урон name{взрыва стихии} name{Дурина} увеличивается на %{dmg_burst}. Кроме того, при активации эффекта расходования уровней Цикла просветления созвездия skill{Избавление адамы} уровни skill{Цикла просветления} с 30% вероятностью не расходуются.</p>;<p>name{Durin}'s name{Elemental Burst DMG} is increased by %{dmg_burst}. Additionally, when effects that consume skill{Cycle of Enlightenment} stacks are triggered as part of the Constellation skill{Adamah's Redemption}, there is a 30% chance that no Cycle of Enlightenment stacks will be consumed.</p>
talent_name;durin_scouring_flames_sundering;Разрыв горького пламени;Scouring Flame's Sundering
talent_name;durin_dual_birth;Двойное рождение;Dual Birth
talent_descr;durin_dual_birth_1;<p>Урон name{взрыва стихии} name{Дурина} игнорирует %{enemy_def_ignore_burst} защиты противника.<br>Кроме того, name{взрывы стихии} name{Дурина} skill{burst:Принцип чистоты: Когда меняется свет} и skill{burst:Принцип тьмы: Когда тлеют звёзды} получают свои усиления:<br>· Когда name{взрыв стихии} skill{burst:Принцип чистоты: Когда меняется свет} и skill{Дракон белого пламени} поражают противника, защита данного противника снижается на value{30%} на 6 сек.<br>· Урон name{взрыва стихии} skill{burst:Принцип тьмы: Когда тлеют звёзды} и skill{Дракона чёрного разложения} дополнительно игнорирует value{40%} защиты противника.</p>;<p>name{Durin}'s name{Elemental Burst DMG} ignores %{enemy_def_ignore_burst} of opponents' name{DEF}.<br>Additionally, name{Durin}'s name{Elemental Bursts} skill{burst:Principle of Purity: As the Light Shifts} and skill{burst:Principle of Darkness: As the Stars Smolder} are each enhanced:<br>· After skill{burst:Principle of Purity: As the Light Shifts} and skill{Dragon of White Flame} hit an opponent, that opponent's name{DEF} is decreased by value{30%} for 6s.<br>· DMG from skill{burst:Principle of Darkness: As the Stars Smolder} and skill{Dragon of Dark Decay} will ignore an additional value{40%} of opponents' name{DEF}.</p>
talent_descr;durin_dual_birth_2;<p>Когда name{взрыв стихии} skill{burst:Принцип чистоты: Когда меняется свет} и skill{Дракон белого пламени} поражают противника, защита данного противника снижается на value{30%} на 6 сек.</p>;<p>After skill{burst:Principle of Purity: As the Light Shifts} and skill{Dragon of White Flame} hit an opponent, that opponent's name{DEF} is decreased by value{30%} for 6s.</p>
