category;name;rus;eng
talent_name;lan_yan_skyfeather_evil_subduing_charm;Защищающее от зла перо-талисман;Skyfeather Evil-Subduing Charm
talent_descr;lan_yan_skyfeather_evil_subduing_charm;Урон name{элементального навыка} skill{skill:Порхающий танец ласточкиных перьев} и name{взрыва стихии} skill{burst:Лучезарный восход луны} повышается на %{skill_base_mastery_percent} и %{burst_base_mastery_percent} от name{мастерства стихий} name{Лань Янь} соответственно.;The name{Elemental Skill} skill{skill:Swallow-Wisp Pinion Dance} and the name{Elemental Burst} skill{burst:Lustrous Moonrise} deal increased DMG equal to %{skill_base_mastery_percent} and %{burst_base_mastery_percent} of name{Lan Yan}'s name{Elemental Mastery} respectively.
talent_name;lan_yan_as_one_might_stride_betwixt_the_clouds;«Словно кто-то бредёт средь облаков»;"""As One Might Stride Betwixt the Clouds"""
talent_descr;lan_yan_as_one_might_stride_betwixt_the_clouds;После активации изменения элемента таланта возвышения name{Четыре запечатывающих прорицание амулета} это использование name{элементального навыка} name{Лань Янь} skill{skill:Порхающий танец ласточкиных перьев}, когда во врагов выпускаются name{Кольца лунного пера}, создаст дополнительное name{Кольцо лунного пера}.<br>Требуется разблокировать талант возвышения name{Четыре запечатывающих прорицание амулета}.;"After triggering the Elemental Absorption from the Ascension Talent ""name{Four Sealing Divination Charms},"" this instance of name{Lan Yan}'s name{Elemental Skill} skill{skill:Swallow-Wisp Pinion Dance} will produce another name{Feathermoon Ring} when they are thrown at opponents.<br>You must first unlock the Ascension Talent ""name{Four Sealing Divination Charms}."""
talent_name;lan_yan_dance_vestments_billow_like_rainbow_jade;«Одежды в танце развеваются подобно радужному нефриту»;"""Dance Vestments Billow Like Rainbow Jade"""
talent_descr;lan_yan_dance_vestments_billow_like_rainbow_jade;Когда skill{skill:Щит порхающей ласточки} активен, а активный персонаж вашего отряда наносит урон name{обычной атакой}, восстановится 40% поглощения урона щита вплоть до исходного значения поглощения. Этот эффект может возникнуть один раз в 2 сек.;While the skill{skill:Swallow-Wisp Shield} is active, when your active party member's name{Normal Attacks} deal DMG, 40% of the Shield's DMG absorption will be restored, up to its original maximum absorption. This effect can occur once every 2s.
talent_name;lan_yan_on_white_wings_pierce_through_cloud_and_fog;«Пронзая туман и облака на белых крыльях»;"""On White Wings Pierce Through Cloud and Fog"""
talent_name;lan_yan_with_drakefalcons_blood_pearls_adorned;«С украшением из кровавых жемчужин драконового ястреба»;"""With Drakefalcon's Blood-Pearls Adorned"""
talent_descr;lan_yan_with_drakefalcons_blood_pearls_adorned;В течение 12 сек. после применения name{взрыва стихии} skill{burst:Лучезарный восход луны} name{мастерство стихий} персонажей отряда поблизости повышается на %{mastery} ед.;After name{Lan Yan} uses her name{Elemental Burst} skill{burst:Lustrous Moonrise}, the name{Elemental Mastery} of all nearby party members increases by %{mastery} for 12s.
talent_name;lan_yan_having_met_you_my_heart_is_gladdened;«Встреча с тобой наполнила сердце радостью»;"""Having Met You, My Heart is Gladdened"""
talent_name;lan_yan_let_us_away_on_sylphic_wing_the_silvered_ornaments_to_ring;«Улетим на крыльях ветра под пение серебряных прикрас»;"""Let Us Away on Sylphic Wing, the Silvered Ornaments to Ring"""
talent_descr;lan_yan_let_us_away_on_sylphic_wing_the_silvered_ornaments_to_ring;Увеличивает количество зарядов навыка skill{skill:Порхающий танец ласточкиных перьев} на 1.;skill{skill:Swallow-Wisp Pinion Dance} gains 1 additional charge.
