category;name;rus;eng
talent_descr;traveler_spotless_waters;<p>Когда выпущенная долгим нажатием skill{skill:Клинка водной эмблемы} name{Капля росы} попадёт по противнику, рядом с путешественником будет создана name{Капля источника}. Если подобрать её, она восстановит %{text_percent_heal} name{HP} путешественника.<br>Таким способом можно создавать не более 1 name{Капли источника} в секунду. При каждой активации name{Клинка водной эмблемы} можно создать до 4 name{Капель источника}.</p>;<p>After the name{Dewdrop} fired by the Hold Mode of the skill{skill:Aquacrest Saber} hits an opponent, a name{Sourcewater Droplet} will be generated near to the name{Traveler}. If the name{Traveler} picks it up, they will restore %{text_percent_heal} name{HP}.<br>1 name{Droplet} can be created this way every second, and each use of name{Aquacrest Saber} can create 4 name{Droplets} at most.</p>
talent_name;traveler_clear_waters;Прозрачные воды;Clear Waters
talent_descr;traveler_clear_waters;<p>Если name{Затопление}, вызванное долгим нажатием skill{skill:Клинка водной эмблемы}, потребило name{HP}, name{Бурные воды}, выпускаемые при завершении навыка, нанесут бонусный урон, равный %{text_percent_dmg} от общего количества name{HP} путешественника, которое было израсходовано name{Затоплением} во время действия данного навыка.<br>Полученный таким образом бонус урона не может превышать %{text_value_max} ед.</p>;<p>If name{HP} has been consumed via name{Suffusion} while using the Hold Mode skill{skill:Aquacrest Saber}, the name{Torrent Surge} at the skill's end will deal Bonus DMG equal to %{text_percent_dmg} of the total name{HP} the name{Traveler} has consumed in this skill use via name{Suffusion}.<br>The maximum name{DMG Bonus} that can be gained this way is %{text_value_max}.</p>
talent_name;traveler_foreign_aqualis;Чужеземные чистые воды;Foreign Aqualis
talent_descr;traveler_foreign_aqualis;<p>Вы черпаете новые силы из былых путешествий. За каждый элемент, с которым произошёл резонанс, вы получаете дополнительные skill{n10050001:усиления}.</p><p>Кроме того, когда name{HP} персонажей отряда поблизости повышается или понижается на value{5%}, путешественник получает 1 уровень Клинка великих вод. Получать уровни Клинка великих вод таким способом можно не чаще 1 раза в 4 сек. Он складывается до 3 раз. Когда накоплено 3 уровня Клинка великих вод, name{заряженная атака} полностью расходует их и превращается в особую skill{Заряженную атаку: Прилив}.</p><p>skill{Заряженная атака: Прилив}<br>· Каждый удар name{заряженной атаки} наносит повышенный hydro{Гидро урон}. Увеличение урона равно value{150%} от name{силы атаки} путешественника.<br>· Если name{HP} путешественника не ниже value{50%}, value{10%} от его name{макс. HP} расходуется, дополнительно повышая урон ударов name{заряженной атаки} на value{100%} от name{силы атаки} путешественника.<br>· Если name{HP} путешественника ниже value{50%}, то при попадании по противнику он один раз восстанавливает value{25%} от своего name{макс. HP}.<br>· skill{Заряженную атаку: Прилив} можно выполнять не чаще 1 раза в 15 сек.</p>;<p>Draw new strength from journeys past. For every element you have resonated with, you gain additional skill{n10050001:buffs}.</p><p>Additionally, when nearby party members' current name{HP} increases or decreases by value{5%}, name{Traveler} will receive 1 stack of Blade of Many Waters. You can gain 1 stack of Blade of Many Waters this way once every 4s, max 3 stacks. After obtaining 3 stacks of Blade of Many Waters, performing a name{Charged Attack} will consume all stacks of Blade of Many Waters and transform into the special skill{Charged Attack: Tidebound}.</p><p>skill{Charged Attack: Tidebound}<br>· Each name{Charged Attack} hit deals increased hydro{Hydro DMG}. Increase in DMG is equal to value{150%} of name{Traveler}'s name{ATK},<br>· When name{Traveler}'s name{HP} is no less than value{50%}, value{10%} of name{Traveler}'s name{Max HP} will be consumed to increase DMG inflicted by each name{Charged Attack} hit by value{100%} of name{Traveler}'s name{ATK}.<br>· When name{Traveler}'s name{HP} is lower than value{50%}, one instance of healing equal to value{25%} of name{Traveler}'s name{Max HP} will be restored upon hitting an enemy.<br>· skill{Charged Attack: Tidebound} can be triggered up to once every 15s.</p>
talent_name;traveler_swelling_lake;Вздымающееся озеро;Swelling Lake
talent_descr;traveler_swelling_lake;<p>При подборе name{Капли источника} путешественник восстанавливает 2 name{ед. энергии}.<br>Требуется разблокировать талант возвышения name{Чистые воды}.</p>;"<p>Picking up a name{Sourcewater Droplet} will restore 2 name{Energy} to the name{Traveler}.<br>You must first unlock the Ascension Talent ""name{Spotless Waters}.""</p>"
talent_name;traveler_trickling_purity;Струящаяся непорочность;Trickling Purity
talent_descr;traveler_trickling_purity;<p>Скорость пузыря навыка skill{burst:Прибывающая вода} снижена на 30%, а длительность увеличена на 3 сек.</p>;<p>The name{Movement SPD} of skill{burst:Rising Waters}' bubble will be decreased by 30%, and its duration increased by 3s.</p>
talent_name;traveler_turbulent_ripples;Беспокойная рябь;Turbulent Ripples
talent_name;traveler_pouring_descent;Падающие потоки;Pouring Descent
talent_descr;traveler_pouring_descent;<p>При использовании навыка skill{skill:Клинок водной эмблемы} создаёт Щит водной эмблемы, поглощающий урон, равный %{text_percent_hp} от name{макс. HP} путешественника. hydro{Гидро урон} поглощается с эффективностью 250%. Щит существует до конца использования навыка.<br>Каждые 2 сек. при попадании name{Капель росы} по противникам, когда путешественник находится под защитой name{Щита водной эмблемы}, поглощаемый щитом урон будет восстанавливаться до %{text_percent_hp_2} от name{макс. HP} путешественника. В противном случае будет создан новый щит.</p>;<p>When using skill{skill:Aquacrest Saber}, an name{Aquacrest Aegis} that can absorb %{text_percent_hp} of the name{Traveler}'s name{Max HP} in DMG will be created and will absorb hydro{Hydro DMG} with 250% effectiveness. It will persist until the name{Traveler} finishes using the skill.<br>Once every 2s, after a name{Dewdrop} hits an opponent, if the name{Traveler} is being protected by name{Aquacrest Aegis}, the DMG Absorption of the name{Aegis} will be restored to %{text_percent_hp_2} of the name{Traveler}'s name{Max HP}. If the name{Traveler} is not presently being protected by an name{Aegis}, one will be redeployed.</p>
talent_name;traveler_churning_whirlpool;Вихрящийся водоворот;Churning Whirlpool
talent_name;traveler_tides_of_justice;Прибой правосудия;Tides of Justice
talent_descr;traveler_tides_of_justice;<p>Подобранная путешественником name{Капля источника} восстанавливает члену отряда поблизости с наименьшим количеством name{HP} %{text_percent_hp} от его name{макс. HP}.</p>;<p>When the name{Traveler} picks up a name{Sourcewater Droplet}, they will restore name{HP} to a nearby party member with the lowest remaining name{HP} percentage based on %{text_percent_hp} of said member's name{Max HP}.</p>
