category;name;rus;eng
feature_burst;jahoda_purrsonal_coordinated_assistance_robot_dmg;Урон Персонального котординатора помощи;Purrsonal Coordinated Assistance Robot DMG
feature_burst;jahoda_purrsonal_coordinated_assistance_robot_duration;Длительность Персонального котординатора помощи;Purrsonal Coordinated Assistance Robot Duration
feature_burst;jahoda_purrsonal_coordinated_assistance_robot_healing;Лечение Персонального котординатора помощи;Purrsonal Coordinated Assistance Robot Healing
feature_burst;jahoda_lowest_hp_character_additional_healing;Дополнительное лечение персонажа с наименьшим HP;Lowest HP Character Additional Healing
talent_name;jahoda_seven_tools_of_the_hunter;Тузы в рукаве: Семь инструментов охотника;Hidden Aces: Seven Tools of the Hunter
talent_descr;jahoda_seven_tools_of_the_hunter;<p>Пора задействовать припрятанные тузы! name{Ягода} достаёт два skill{n11240002:Персональных котординатора помощи} и один раз наносит anemo{Анемо урон} врагам поблизости.</p><p><i>«Координация помощи? То есть вы помогаете нам морой, а мы занимаемся координацией. Звучит разумно, да?»</i></p>;"<p>Time to reveal those pocket aces! name{Jahoda} retrieves 2 skill{n11240002:Purrsonal Coordinated Assistance Robots} and deals a single instance of anemo{Anemo DMG} to nearby opponents.</p><p><i>""Coordinated assistance? It means you 'assist' some Mora our way, and we handle the 'coordination.' Makes purrfect sense, don't you agree?""</i></p>"
talent_name;jahoda_plan_to_get_paid;Остроумный план истребования оплаты;Plan to Get Paid
talent_descr;jahoda_plan_to_get_paid;<p>Если в отряде есть хотя бы один персонаж pyro{Пиро}, hydro{Гидро}, electro{Электро} или cryo{Крио}, то в зависимости от количества персонажей каждого соответствующего элемента skill{n11240002:Персональные котординаторы помощи} name{взрыва стихии} skill{burst:Тузы в рукаве: Семь инструментов охотника} получают усиления.<br>name{Ягода} тайком ведёт записи об этих персонажах. Если среди них больше всего персонажей с элементом:<br>· pyro{Пиро}: skill{Персональные котординаторы помощи} наносят %{text_percent_dmg} от своего изначального урона.<br>· hydro{Гидро}: skill{Персональные котординаторы помощи} предоставляют %{text_percent_heal} от своего изначального значения исцеления.<br>· electro{Электро}: количество skill{Персональных котординаторов помощи} увеличивается на value{1}.<br>· cryo{Крио}: интервал между атаками skill{Персональных котординаторов помощи} сокращается на value{10%}.</p><p>Если количество персонажей с этими элементами равное, то записи ведутся в следующем порядке: pyro{Пиро}, hydro{Гидро}, electro{Электро}, cryo{Крио}. В начале может активироваться только один эффект того или иного элемента.</p>;<p>When your team has at least one pyro{Pyro}, hydro{Hydro}, electro{Electro}, or cryo{Cryo} character, the skill{n11240002:Purrsonal Coordinated Assistance Robots} from the name{Elemental Burst} skill{burst:Hidden Aces: Seven Tools of the Hunter} will be enhanced based on the number of characters of each corresponding element.<br>name{Jahoda} secretly keeps track of these characters. Among them, the element with the highest number of characters determines the enhancement effect:<br>· pyro{Pyro}: skill{Purrsonal Coordinated Assistance Robots} deal %{text_percent_dmg} of their original name{DMG}.<br>· hydro{Hydro}: skill{Purrsonal Coordinated Assistance Robots} heal for %{text_percent_heal} of their original healing amount.<br>· electro{Electro}: The number of skill{Purrsonal Coordinated Assistance Robots} increases by one.<br>· cryo{Cryo}: The attack interval of skill{Purrsonal Coordinated Assistance Robots} is reduced by value{10%}.</p><p>If there's a tie between elements, the order of priority that determines which enhancement takes effect is: pyro{Pyro}, hydro{Hydro}, electro{Electro}, then cryo{Cryo}. Only one elemental effect can initially be triggered.</p>
talent_name;jahoda_sweet_berry_bounty;Сладкая ягодная награда;Sweet Berry Bounty
talent_descr;jahoda_sweet_berry_bounty;<p>Когда skill{n11240002:Персональные котординаторы помощи} name{взрыва стихии} skill{burst:Тузы в рукаве: Семь инструментов охотника} исцеляют активного персонажа вашего отряда, а его name{HP} превышает value{70%}, то name{мастерство стихий} этого персонажа повышается на %{mastery} ед. на 6 сек.</p>;<p>When a skill{n11240002:Purrsonal Coordinated Assistance Robot} from the name{Elemental Burst} skill{burst:Hidden Aces: Seven Tools of the Hunter} triggers healing on an active team member, if that character's name{HP} is above value{70%}, their name{Elemental Mastery} will be increased by %{mastery} for 6s.</p>
talent_name;jahoda_one_more_flask;Ещё фляжку!;One More Flask!
talent_descr;jahoda_one_more_flask;<p>Когда skill{Пушистый котошарик}, выпущенный skill{n11240001:Секретной буль-буль-фляжкой} name{элементального навыка} skill{skill:Хитроумный план: Раздел добычи} поражает противника, он с шансом 50% отскакивает один раз и наносит противнику поблизости урон соответствующего элемента.</p>;<p>When a skill{Fluffy Meowball} fired by the skill{n11240001:Purr-loined Treasure Flask} from the name{Elemental Skill} skill{skill:Savvy Strategy: Splitting the Spoils} hits an enemy, there is a 50% chance for it to bounce, dealing the corresponding name{Elemental DMG} to nearby opponents.</p>
talent_name;jahoda_rogues_quick_thinking;Импровизация плута;Rogue's Quick Thinking
talent_descr;jahoda_rogues_quick_thinking;<p>skill{Лунное знамение - Высшее сияние}: в таланте возвышения skill{Остроумный план истребования оплаты} name{Ягода} становится способна вести тайные записи не только об элементе с самым большим количеством персонажей, но и об элементе со вторым наибольшим количеством персонажей среди остальных, что позволяет одновременно активировать действие максимум двух элементальных эффектов. Требуется разблокировать талант возвышения Остроумный план истребования оплаты.</p>;"<p>skill{Moonsign: Ascendant Gleam}: In the Ascension Talent skill{""Plan to Get Paid,""} name{Jahoda} can secretly track, in addition to the element with the highest number of characters, the element with the next highest number of characters among the remaining types. This allows up to two elemental effects to be active at once. You must first unlock the Ascension Talent ""Plan to Get Paid.""</p>"
talent_name;jahoda_desperate_gamble;Отчаянная авантюра;Desperate Gamble
talent_name;jahoda_wild_berry_amid_the_dust;Дикая ягода посреди пыли;Wild Berry Amid the Dust
talent_descr;jahoda_wild_berry_amid_the_dust;<p>Когда skill{n11240002:Персональные котординаторы помощи} name{взрыва стихии} skill{burst:Тузы в рукаве: Семь инструментов охотника} изменяют свой элемент, name{Ягода} восстанавливает 4 name{ед. энергии}.</p>;<p>When a skill{n11240002:Purrsonal Coordinated Assistance Robot} from the name{Elemental Burst} skill{burst:Hidden Aces: Seven Tools of the Hunter} undergoes an Elemental Conversion, name{Jahoda} will recover 4 name{Elemental Energy}.</p>
talent_name;jahoda_the_greatest_treasure;Величайшее сокровище;The Greatest Treasure
talent_name;jahoda_the_littlest_luck;Крупица удачи;The Littlest Luck
talent_descr;jahoda_the_littlest_luck;<p>skill{Лунное знамение - Высшее сияние}: после того как skill{n11240001:Секретная буль-буль-фляжка} name{элементального навыка} skill{skill:Хитроумный план: Раздел добычи} заполняется, на 20 сек. name{шанс крит. попадания} персонажей Лунного знамения поблизости повышается на %{crit_rate}, а их name{крит. урон} - на %{crit_dmg}.</p>;<p>skill{Moonsign: Ascendant Gleam}: After the skill{n11240001:Purr-loined Treasure Flask} from the name{Elemental Skill} skill{skill:Savvy Strategy: Splitting the Spoils} is full, nearby name{Moonsign} characters in your party have their name{CRIT Rate} increased by %{crit_rate} and name{CRIT DMG} increased by %{crit_dmg} for 20s.</p>
