category;name;rus;eng
talent_descr;charlotte_diversified_investigation_1;Когда в отряде, кроме самой name{Шарлотты}, есть format{text_number=1|1}/format{text_number=2|2}/format{text_number=3|3} персонажа из name{Фонтейна}, name{Шарлотта} получает format{text_number=1|5}/format{text_number=2|10}/format{text_number=3|15}% name{бонус лечения}.;When the party contains format{text_number=1|1}/format{text_number=2|2}/format{text_number=3|3} name{Fontainians} other than herself, name{Charlotte} gains a format{text_number=1|5}/format{text_number=2|10}/format{text_number=3|15}% name{Healing Bonus}.
talent_descr;charlotte_diversified_investigation_2;Когда в отряде есть format{text_number=1|1}/format{text_number=2|2}/format{text_number=3|3} персонажа не из name{Фонтейна}, name{Шарлотта} получает format{text_number=1|5}/format{text_number=2|10}/format{text_number=3|15}% бонус cryo{Крио урона}.;When the party contains format{text_number=1|1}/format{text_number=2|2}/format{text_number=3|3} non-name{Fontainians}, name{Charlotte} gains a format{text_number=1|5}/format{text_number=2|10}/format{text_number=3|15}% cryo{Cryo DMG Bonus}.
talent_name;charlotte_a_need_to_verify_facts;Точность как обязательство;A Need to Verify Facts
talent_descr;charlotte_a_need_to_verify_facts;После того как skill{burst:Стоп-кадр: Всестороннее подтверждение} исцеляет персонажа, он помечается name{Верификацией}, которая исцеляет его раз в 2 сек. на %{text_percent_heal} от name{силы атаки} name{Шарлотты}. Этот эффект длится 6 сек.;After skill{burst:Still Photo: Comprehensive Confirmation} heals a character, it will mark them with name{Verification}, which will heal them once every 2s for %{text_percent_heal} of name{Charlotte}'s name{ATK}. This effect lasts 6s.
talent_name;charlotte_a_duty_to_pursue_truth;Стремление к истине как долг;A Duty to Pursue Truth
talent_descr;charlotte_a_duty_to_pursue_truth;При использовании skill{skill:Съёмки: Композиция точки замерзания}, когда name{Господин Верите} поражает 1/2/3 (или более) противников, собственная name{сила атаки} name{Шарлотты} увеличивается на 10%/20%/30% на 12 сек.;When using skill{skill:Framing: Freezing Point Composition}, when name{Monsieur Verite} hits 1/2/3 (or more) opponents, name{Charlotte}'s own name{ATK} will be increased by 10%/20%/30% for 12s.
talent_name;charlotte_an_imperative_to_independence;Независимость как необходимость;An Imperative to Independence
talent_name;charlotte_a_responsibility_to_oversee;Мотивация как долг;A Responsibility to Oversee
talent_descr;charlotte_a_responsibility_to_oversee;Когда skill{burst:Стоп-кадр: Всестороннее подтверждение} попадает по противнику, отмеченному name{Скоростным силуэтом} или name{Сфокусированным впечатлением}, он наносит на %{text_percent_dmg} больше урона и восстанавливает name{Шарлотте} 2 name{ед. энергии}. Это восстановление может быть вызвано до 5 раз каждые 20 сек.;When skill{burst:Still Photo: Comprehensive Confirmation} hits an opponent marked by name{Snappy Silhouette} or name{Focused Impression}, it will deal %{text_percent_dmg} more DMG and restore 2 name{Energy} to name{Charlotte}. This restoration can be triggered 5 times every 20s.
talent_name;charlotte_a_principle_of_conscience;Интуиция как принцип;A Principle of Conscience
talent_name;charlotte_a_summation_of_interest;Любопытство как суть;A Summation of Interest
talent_descr;charlotte_a_summation_of_interest;Когда name{обычные} или name{заряженные атаки} активного персонажа попадают по противнику, отмеченному name{Сфокусированным впечатлением} skill{skill:Съёмки: Композиция точки замерзания}, name{Господин Верите} инициирует совместную атаку, которая наносит cryo{Крио урон} по площади в размере %{text_percent_dmg} от name{силы атаки} name{Шарлотты} и исцеляет активных персонажей в зоне действия навыка в размере %{text_percent_heal} от name{силы атаки} name{Шарлотты}. Этот эффект может возникнуть один раз в 6 сек. Этот урон и исцеление считаются нанесёнными name{взрывом стихии} name{Шарлотты}.;When the active character's name{Normal} and name{Charged Attacks} hit an opponent marked by skill{skill:Framing: Freezing Point Composition}'s name{Focused Impression}, name{Monsieur Verite} will initiate a coordinated attack that deals %{text_percent_dmg} of name{Charlotte}'s name{ATK} as AoE cryo{Cryo DMG} and heals active character(s) within the AoE for %{text_percent_heal} of name{Charlotte}'s name{ATK}. This effect can be triggered once every 6s and both DMG and healing dealt in this way will be considered as having been done by name{Charlotte}'s name{Elemental Burst}.
