category;name;rus;eng
talent_name;fischl_gaze_of_the_deep;Глаза ворона;Gaze of the Deep
talent_descr;fischl_gaze_of_the_deep;Будучи вне битвы, name{Оз} продолжает присматривать за name{Фишль}. Когда name{Фишль} атакует врага, name{Оз} проводит совместную с ней атаку, нанося %{text_percent_dmg} урона от name{силы атаки} name{Фишль}.;Even when name{Oz} is not present in combat, he can still watch over name{Fischl} through his raven eyes. When name{Fischl} performs a name{Normal Attack} against an opponent, name{Oz} fires a coordinated attack, dealing DMG equal to %{text_percent_dmg} of name{Fischl}'s name{ATK}.
talent_name;fischl_devourer_of_all_sins;Перо осуждения;Devourer of All Sins
talent_descr;fischl_devourer_of_all_sins;Активация навыка skill{skill:Тень расправленных крыльев} наносит %{text_percent_dmg} урона, а его зона поражения увеличивается на 50%.;When skill{skill:Nightrider} is used, it deals an additional %{text_percent_dmg} name{ATK} as DMG, and its AoE is increased by 50%.
talent_name;fischl_wings_of_nightmare;Крылья цвета бездны;Wings of Nightmare
talent_name;fischl_her_pilgrimage_of_bleak;Принцесса иллюзий;Her Pilgrimage of Bleak
talent_descr;fischl_her_pilgrimage_of_bleak;При активации навыка skill{burst:Ночная иллюзия} наносит %{text_percent_dmg} атаки в виде electro{Электро урона} окружающим врагам.<br>По окончании навыка name{Фишль} восстанавливает %{text_percent_hp} name{HP}.;When skill{burst:Midnight Phantasmagoria} is used, it deals %{text_percent_dmg} of name{ATK} as electro{Electro DMG} to surrounding opponents.<br>When the skill duration ends, name{Fischl} regenerates %{text_percent_hp} of her name{HP}.
talent_name;fischl_against_the_fleeing_light;Полуночный апокалипсис;Against the Fleeing Light
talent_name;fischl_evernight_raven;Птица вечной ночи;Evernight Raven
talent_descr;fischl_evernight_raven;Увеличивает длительность пребывания name{Оза} на поле боя на 2 сек. name{Оз} атакует вместе с вашим активным персонажем, нанося electro{Электро урон}, равный %{text_percent_dmg} от name{силы атаки} name{Фишль}.;Extends the duration of name{Oz}'s presence on the field by 2s. Additionally, name{Oz} performs coordinated attacks with your active character when present, dealing %{text_percent_dmg} of name{Fischl}'s name{ATK} as electro{Electro DMG}.
